base_stat,effort,stat_name,stat_url,id,name
35,0,hp,https://pokeapi.co/api/v2/stat/1/,25,pikachu
55,0,attack,https://pokeapi.co/api/v2/stat/2/,25,pikachu
40,0,defense,https://pokeapi.co/api/v2/stat/3/,25,pikachu
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,25,pikachu
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,25,pikachu
90,2,speed,https://pokeapi.co/api/v2/stat/6/,25,pikachu
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10080,pikachu-rock-star
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10080,pikachu-rock-star
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10080,pikachu-rock-star
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10080,pikachu-rock-star
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10080,pikachu-rock-star
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10080,pikachu-rock-star
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10081,pikachu-belle
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10081,pikachu-belle
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10081,pikachu-belle
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10081,pikachu-belle
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10081,pikachu-belle
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10081,pikachu-belle
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10082,pikachu-pop-star
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10082,pikachu-pop-star
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10082,pikachu-pop-star
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10082,pikachu-pop-star
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10082,pikachu-pop-star
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10082,pikachu-pop-star
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10083,pikachu-phd
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10083,pikachu-phd
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10083,pikachu-phd
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10083,pikachu-phd
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10083,pikachu-phd
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10083,pikachu-phd
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10084,pikachu-libre
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10084,pikachu-libre
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10084,pikachu-libre
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10084,pikachu-libre
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10084,pikachu-libre
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10084,pikachu-libre
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10085,pikachu-cosplay
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10085,pikachu-cosplay
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10085,pikachu-cosplay
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10085,pikachu-cosplay
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10085,pikachu-cosplay
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10085,pikachu-cosplay
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10094,pikachu-original-cap
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10094,pikachu-original-cap
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10094,pikachu-original-cap
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10094,pikachu-original-cap
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10094,pikachu-original-cap
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10094,pikachu-original-cap
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10095,pikachu-hoenn-cap
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10095,pikachu-hoenn-cap
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10095,pikachu-hoenn-cap
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10095,pikachu-hoenn-cap
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10095,pikachu-hoenn-cap
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10095,pikachu-hoenn-cap
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10096,pikachu-sinnoh-cap
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10096,pikachu-sinnoh-cap
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10096,pikachu-sinnoh-cap
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10096,pikachu-sinnoh-cap
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10096,pikachu-sinnoh-cap
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10096,pikachu-sinnoh-cap
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10097,pikachu-unova-cap
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10097,pikachu-unova-cap
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10097,pikachu-unova-cap
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10097,pikachu-unova-cap
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10097,pikachu-unova-cap
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10097,pikachu-unova-cap
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10098,pikachu-kalos-cap
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10098,pikachu-kalos-cap
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10098,pikachu-kalos-cap
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10098,pikachu-kalos-cap
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10098,pikachu-kalos-cap
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10098,pikachu-kalos-cap
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10099,pikachu-alola-cap
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10099,pikachu-alola-cap
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10099,pikachu-alola-cap
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10099,pikachu-alola-cap
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10099,pikachu-alola-cap
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10099,pikachu-alola-cap
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10148,pikachu-partner-cap
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10148,pikachu-partner-cap
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10148,pikachu-partner-cap
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10148,pikachu-partner-cap
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10148,pikachu-partner-cap
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10148,pikachu-partner-cap
45,0,hp,https://pokeapi.co/api/v2/stat/1/,10158,pikachu-starter
80,0,attack,https://pokeapi.co/api/v2/stat/2/,10158,pikachu-starter
50,0,defense,https://pokeapi.co/api/v2/stat/3/,10158,pikachu-starter
75,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10158,pikachu-starter
60,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10158,pikachu-starter
120,2,speed,https://pokeapi.co/api/v2/stat/6/,10158,pikachu-starter
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10160,pikachu-world-cap
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10160,pikachu-world-cap
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10160,pikachu-world-cap
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10160,pikachu-world-cap
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10160,pikachu-world-cap
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10160,pikachu-world-cap
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10199,pikachu-gmax
55,0,attack,https://pokeapi.co/api/v2/stat/2/,10199,pikachu-gmax
40,0,defense,https://pokeapi.co/api/v2/stat/3/,10199,pikachu-gmax
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10199,pikachu-gmax
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10199,pikachu-gmax
90,2,speed,https://pokeapi.co/api/v2/stat/6/,10199,pikachu-gmax
60,0,hp,https://pokeapi.co/api/v2/stat/1/,26,raichu
90,0,attack,https://pokeapi.co/api/v2/stat/2/,26,raichu
55,0,defense,https://pokeapi.co/api/v2/stat/3/,26,raichu
90,0,special-attack,https://pokeapi.co/api/v2/stat/4/,26,raichu
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,26,raichu
110,3,speed,https://pokeapi.co/api/v2/stat/6/,26,raichu
60,0,hp,https://pokeapi.co/api/v2/stat/1/,10100,raichu-alola
85,0,attack,https://pokeapi.co/api/v2/stat/2/,10100,raichu-alola
50,0,defense,https://pokeapi.co/api/v2/stat/3/,10100,raichu-alola
95,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10100,raichu-alola
85,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10100,raichu-alola
110,3,speed,https://pokeapi.co/api/v2/stat/6/,10100,raichu-alola
60,0,hp,https://pokeapi.co/api/v2/stat/1/,10304,raichu-mega-x
135,0,attack,https://pokeapi.co/api/v2/stat/2/,10304,raichu-mega-x
95,0,defense,https://pokeapi.co/api/v2/stat/3/,10304,raichu-mega-x
90,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10304,raichu-mega-x
95,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10304,raichu-mega-x
110,0,speed,https://pokeapi.co/api/v2/stat/6/,10304,raichu-mega-x
60,0,hp,https://pokeapi.co/api/v2/stat/1/,10305,raichu-mega-y
100,0,attack,https://pokeapi.co/api/v2/stat/2/,10305,raichu-mega-y
55,0,defense,https://pokeapi.co/api/v2/stat/3/,10305,raichu-mega-y
160,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10305,raichu-mega-y
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10305,raichu-mega-y
130,0,speed,https://pokeapi.co/api/v2/stat/6/,10305,raichu-mega-y
75,0,hp,https://pokeapi.co/api/v2/stat/1/,28,sandslash
100,0,attack,https://pokeapi.co/api/v2/stat/2/,28,sandslash
110,2,defense,https://pokeapi.co/api/v2/stat/3/,28,sandslash
45,0,special-attack,https://pokeapi.co/api/v2/stat/4/,28,sandslash
55,0,special-defense,https://pokeapi.co/api/v2/stat/5/,28,sandslash
65,0,speed,https://pokeapi.co/api/v2/stat/6/,28,sandslash
75,0,hp,https://pokeapi.co/api/v2/stat/1/,10102,sandslash-alola
100,0,attack,https://pokeapi.co/api/v2/stat/2/,10102,sandslash-alola
120,2,defense,https://pokeapi.co/api/v2/stat/3/,10102,sandslash-alola
25,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10102,sandslash-alola
65,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10102,sandslash-alola
65,0,speed,https://pokeapi.co/api/v2/stat/6/,10102,sandslash-alola
70,2,hp,https://pokeapi.co/api/v2/stat/1/,30,nidorina
62,0,attack,https://pokeapi.co/api/v2/stat/2/,30,nidorina
67,0,defense,https://pokeapi.co/api/v2/stat/3/,30,nidorina
55,0,special-attack,https://pokeapi.co/api/v2/stat/4/,30,nidorina
55,0,special-defense,https://pokeapi.co/api/v2/stat/5/,30,nidorina
56,0,speed,https://pokeapi.co/api/v2/stat/6/,30,nidorina
90,3,hp,https://pokeapi.co/api/v2/stat/1/,31,nidoqueen
92,0,attack,https://pokeapi.co/api/v2/stat/2/,31,nidoqueen
87,0,defense,https://pokeapi.co/api/v2/stat/3/,31,nidoqueen
75,0,special-attack,https://pokeapi.co/api/v2/stat/4/,31,nidoqueen
85,0,special-defense,https://pokeapi.co/api/v2/stat/5/,31,nidoqueen
76,0,speed,https://pokeapi.co/api/v2/stat/6/,31,nidoqueen
61,0,hp,https://pokeapi.co/api/v2/stat/1/,33,nidorino
72,2,attack,https://pokeapi.co/api/v2/stat/2/,33,nidorino
57,0,defense,https://pokeapi.co/api/v2/stat/3/,33,nidorino
55,0,special-attack,https://pokeapi.co/api/v2/stat/4/,33,nidorino
55,0,special-defense,https://pokeapi.co/api/v2/stat/5/,33,nidorino
65,0,speed,https://pokeapi.co/api/v2/stat/6/,33,nidorino
81,0,hp,https://pokeapi.co/api/v2/stat/1/,34,nidoking
102,3,attack,https://pokeapi.co/api/v2/stat/2/,34,nidoking
77,0,defense,https://pokeapi.co/api/v2/stat/3/,34,nidoking
85,0,special-attack,https://pokeapi.co/api/v2/stat/4/,34,nidoking
75,0,special-defense,https://pokeapi.co/api/v2/stat/5/,34,nidoking
85,0,speed,https://pokeapi.co/api/v2/stat/6/,34,nidoking
70,2,hp,https://pokeapi.co/api/v2/stat/1/,35,clefairy
45,0,attack,https://pokeapi.co/api/v2/stat/2/,35,clefairy
48,0,defense,https://pokeapi.co/api/v2/stat/3/,35,clefairy
60,0,special-attack,https://pokeapi.co/api/v2/stat/4/,35,clefairy
65,0,special-defense,https://pokeapi.co/api/v2/stat/5/,35,clefairy
35,0,speed,https://pokeapi.co/api/v2/stat/6/,35,clefairy
95,3,hp,https://pokeapi.co/api/v2/stat/1/,36,clefable
70,0,attack,https://pokeapi.co/api/v2/stat/2/,36,clefable
73,0,defense,https://pokeapi.co/api/v2/stat/3/,36,clefable
95,0,special-attack,https://pokeapi.co/api/v2/stat/4/,36,clefable
90,0,special-defense,https://pokeapi.co/api/v2/stat/5/,36,clefable
60,0,speed,https://pokeapi.co/api/v2/stat/6/,36,clefable
95,0,hp,https://pokeapi.co/api/v2/stat/1/,10278,clefable-mega
80,0,attack,https://pokeapi.co/api/v2/stat/2/,10278,clefable-mega
93,0,defense,https://pokeapi.co/api/v2/stat/3/,10278,clefable-mega
135,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10278,clefable-mega
110,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10278,clefable-mega
70,0,speed,https://pokeapi.co/api/v2/stat/6/,10278,clefable-mega
73,0,hp,https://pokeapi.co/api/v2/stat/1/,38,ninetales
76,0,attack,https://pokeapi.co/api/v2/stat/2/,38,ninetales
75,0,defense,https://pokeapi.co/api/v2/stat/3/,38,ninetales
81,0,special-attack,https://pokeapi.co/api/v2/stat/4/,38,ninetales
100,1,special-defense,https://pokeapi.co/api/v2/stat/5/,38,ninetales
100,1,speed,https://pokeapi.co/api/v2/stat/6/,38,ninetales
73,0,hp,https://pokeapi.co/api/v2/stat/1/,10104,ninetales-alola
67,0,attack,https://pokeapi.co/api/v2/stat/2/,10104,ninetales-alola
75,0,defense,https://pokeapi.co/api/v2/stat/3/,10104,ninetales-alola
81,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10104,ninetales-alola
100,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10104,ninetales-alola
109,2,speed,https://pokeapi.co/api/v2/stat/6/,10104,ninetales-alola
115,2,hp,https://pokeapi.co/api/v2/stat/1/,39,jigglypuff
45,0,attack,https://pokeapi.co/api/v2/stat/2/,39,jigglypuff
20,0,defense,https://pokeapi.co/api/v2/stat/3/,39,jigglypuff
45,0,special-attack,https://pokeapi.co/api/v2/stat/4/,39,jigglypuff
25,0,special-defense,https://pokeapi.co/api/v2/stat/5/,39,jigglypuff
20,0,speed,https://pokeapi.co/api/v2/stat/6/,39,jigglypuff
140,3,hp,https://pokeapi.co/api/v2/stat/1/,40,wigglytuff
70,0,attack,https://pokeapi.co/api/v2/stat/2/,40,wigglytuff
45,0,defense,https://pokeapi.co/api/v2/stat/3/,40,wigglytuff
85,0,special-attack,https://pokeapi.co/api/v2/stat/4/,40,wigglytuff
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,40,wigglytuff
45,0,speed,https://pokeapi.co/api/v2/stat/6/,40,wigglytuff
75,0,hp,https://pokeapi.co/api/v2/stat/1/,42,golbat
80,0,attack,https://pokeapi.co/api/v2/stat/2/,42,golbat
70,0,defense,https://pokeapi.co/api/v2/stat/3/,42,golbat
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,42,golbat
75,0,special-defense,https://pokeapi.co/api/v2/stat/5/,42,golbat
90,2,speed,https://pokeapi.co/api/v2/stat/6/,42,golbat
60,0,hp,https://pokeapi.co/api/v2/stat/1/,44,gloom
65,0,attack,https://pokeapi.co/api/v2/stat/2/,44,gloom
70,0,defense,https://pokeapi.co/api/v2/stat/3/,44,gloom
85,2,special-attack,https://pokeapi.co/api/v2/stat/4/,44,gloom
75,0,special-defense,https://pokeapi.co/api/v2/stat/5/,44,gloom
40,0,speed,https://pokeapi.co/api/v2/stat/6/,44,gloom
75,0,hp,https://pokeapi.co/api/v2/stat/1/,45,vileplume
80,0,attack,https://pokeapi.co/api/v2/stat/2/,45,vileplume
85,0,defense,https://pokeapi.co/api/v2/stat/3/,45,vileplume
110,3,special-attack,https://pokeapi.co/api/v2/stat/4/,45,vileplume
90,0,special-defense,https://pokeapi.co/api/v2/stat/5/,45,vileplume
50,0,speed,https://pokeapi.co/api/v2/stat/6/,45,vileplume
60,0,hp,https://pokeapi.co/api/v2/stat/1/,47,parasect
95,2,attack,https://pokeapi.co/api/v2/stat/2/,47,parasect
80,1,defense,https://pokeapi.co/api/v2/stat/3/,47,parasect
60,0,special-attack,https://pokeapi.co/api/v2/stat/4/,47,parasect
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,47,parasect
30,0,speed,https://pokeapi.co/api/v2/stat/6/,47,parasect
70,0,hp,https://pokeapi.co/api/v2/stat/1/,49,venomoth
65,0,attack,https://pokeapi.co/api/v2/stat/2/,49,venomoth
60,0,defense,https://pokeapi.co/api/v2/stat/3/,49,venomoth
90,1,special-attack,https://pokeapi.co/api/v2/stat/4/,49,venomoth
75,0,special-defense,https://pokeapi.co/api/v2/stat/5/,49,venomoth
90,1,speed,https://pokeapi.co/api/v2/stat/6/,49,venomoth
35,0,hp,https://pokeapi.co/api/v2/stat/1/,51,dugtrio
100,0,attack,https://pokeapi.co/api/v2/stat/2/,51,dugtrio
50,0,defense,https://pokeapi.co/api/v2/stat/3/,51,dugtrio
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,51,dugtrio
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,51,dugtrio
120,2,speed,https://pokeapi.co/api/v2/stat/6/,51,dugtrio
35,0,hp,https://pokeapi.co/api/v2/stat/1/,10106,dugtrio-alola
100,2,attack,https://pokeapi.co/api/v2/stat/2/,10106,dugtrio-alola
60,0,defense,https://pokeapi.co/api/v2/stat/3/,10106,dugtrio-alola
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10106,dugtrio-alola
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10106,dugtrio-alola
110,0,speed,https://pokeapi.co/api/v2/stat/6/,10106,dugtrio-alola
65,0,hp,https://pokeapi.co/api/v2/stat/1/,53,persian
70,0,attack,https://pokeapi.co/api/v2/stat/2/,53,persian
60,0,defense,https://pokeapi.co/api/v2/stat/3/,53,persian
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,53,persian
65,0,special-defense,https://pokeapi.co/api/v2/stat/5/,53,persian
115,2,speed,https://pokeapi.co/api/v2/stat/6/,53,persian
65,0,hp,https://pokeapi.co/api/v2/stat/1/,10108,persian-alola
60,0,attack,https://pokeapi.co/api/v2/stat/2/,10108,persian-alola
60,0,defense,https://pokeapi.co/api/v2/stat/3/,10108,persian-alola
75,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10108,persian-alola
65,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10108,persian-alola
115,2,speed,https://pokeapi.co/api/v2/stat/6/,10108,persian-alola
80,0,hp,https://pokeapi.co/api/v2/stat/1/,55,golduck
82,0,attack,https://pokeapi.co/api/v2/stat/2/,55,golduck
78,0,defense,https://pokeapi.co/api/v2/stat/3/,55,golduck
95,2,special-attack,https://pokeapi.co/api/v2/stat/4/,55,golduck
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,55,golduck
85,0,speed,https://pokeapi.co/api/v2/stat/6/,55,golduck
65,0,hp,https://pokeapi.co/api/v2/stat/1/,57,primeape
105,2,attack,https://pokeapi.co/api/v2/stat/2/,57,primeape
60,0,defense,https://pokeapi.co/api/v2/stat/3/,57,primeape
60,0,special-attack,https://pokeapi.co/api/v2/stat/4/,57,primeape
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,57,primeape
95,0,speed,https://pokeapi.co/api/v2/stat/6/,57,primeape
90,0,hp,https://pokeapi.co/api/v2/stat/1/,59,arcanine
110,2,attack,https://pokeapi.co/api/v2/stat/2/,59,arcanine
80,0,defense,https://pokeapi.co/api/v2/stat/3/,59,arcanine
100,0,special-attack,https://pokeapi.co/api/v2/stat/4/,59,arcanine
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,59,arcanine
95,0,speed,https://pokeapi.co/api/v2/stat/6/,59,arcanine
95,0,hp,https://pokeapi.co/api/v2/stat/1/,10230,arcanine-hisui
115,2,attack,https://pokeapi.co/api/v2/stat/2/,10230,arcanine-hisui
80,0,defense,https://pokeapi.co/api/v2/stat/3/,10230,arcanine-hisui
95,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10230,arcanine-hisui
80,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10230,arcanine-hisui
90,0,speed,https://pokeapi.co/api/v2/stat/6/,10230,arcanine-hisui
65,0,hp,https://pokeapi.co/api/v2/stat/1/,61,poliwhirl
65,0,attack,https://pokeapi.co/api/v2/stat/2/,61,poliwhirl
65,0,defense,https://pokeapi.co/api/v2/stat/3/,61,poliwhirl
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,61,poliwhirl
50,0,special-defense,https://pokeapi.co/api/v2/stat/5/,61,poliwhirl
90,2,speed,https://pokeapi.co/api/v2/stat/6/,61,poliwhirl
90,0,hp,https://pokeapi.co/api/v2/stat/1/,62,poliwrath
95,0,attack,https://pokeapi.co/api/v2/stat/2/,62,poliwrath
95,3,defense,https://pokeapi.co/api/v2/stat/3/,62,poliwrath
70,0,special-attack,https://pokeapi.co/api/v2/stat/4/,62,poliwrath
90,0,special-defense,https://pokeapi.co/api/v2/stat/5/,62,poliwrath
70,0,speed,https://pokeapi.co/api/v2/stat/6/,62,poliwrath
40,0,hp,https://pokeapi.co/api/v2/stat/1/,64,kadabra
35,0,attack,https://pokeapi.co/api/v2/stat/2/,64,kadabra
30,0,defense,https://pokeapi.co/api/v2/stat/3/,64,kadabra
120,2,special-attack,https://pokeapi.co/api/v2/stat/4/,64,kadabra
70,0,special-defense,https://pokeapi.co/api/v2/stat/5/,64,kadabra
105,0,speed,https://pokeapi.co/api/v2/stat/6/,64,kadabra
55,0,hp,https://pokeapi.co/api/v2/stat/1/,65,alakazam
50,0,attack,https://pokeapi.co/api/v2/stat/2/,65,alakazam
45,0,defense,https://pokeapi.co/api/v2/stat/3/,65,alakazam
135,3,special-attack,https://pokeapi.co/api/v2/stat/4/,65,alakazam
95,0,special-defense,https://pokeapi.co/api/v2/stat/5/,65,alakazam
120,0,speed,https://pokeapi.co/api/v2/stat/6/,65,alakazam
55,0,hp,https://pokeapi.co/api/v2/stat/1/,10037,alakazam-mega
50,0,attack,https://pokeapi.co/api/v2/stat/2/,10037,alakazam-mega
65,0,defense,https://pokeapi.co/api/v2/stat/3/,10037,alakazam-mega
175,3,special-attack,https://pokeapi.co/api/v2/stat/4/,10037,alakazam-mega
105,0,special-defense,https://pokeapi.co/api/v2/stat/5/,10037,alakazam-mega
150,0,speed,https://pokeapi.co/api/v2/stat/6/,10037,alakazam-mega
80,0,hp,https://pokeapi.co/api/v2/stat/1/,67,machoke
100,2,attack,https://pokeapi.co/api/v2/stat/2/,67,machoke
70,0,defense,https://pokeapi.co/api/v2/stat/3/,67,machoke
50,0,special-attack,https://pokeapi.co/api/v2/stat/4/,67,machoke
60,0,special-defense,https://pokeapi.co/api/v2/stat/5/,67,machoke
45,0,speed,https://pokeapi.co/api/v2/stat/6/,67,machoke
90,0,hp,https://pokeapi.co/api/v2/stat/1/,68,machamp
130,3,attack,https://pokeapi.co/api/v2/stat/2/,68,machamp
80,0,defense,https://pokeapi.co/api/v2/stat/3/,68,machamp
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,68,machamp
85,0,special-defense,https://pokeapi.co/api/v2/stat/5/,68,machamp
55,0,speed,https://pokeapi.co/api/v2/stat/6/,68,machamp
90,0,hp,https://pokeapi.co/api/v2/stat/1/,10201,machamp-gmax
130,3,attack,https://pokeapi.co/api/v2/stat/2/,10201,machamp-gmax
80,0,defense,https://pokeapi.co/api/v2/stat/3/,10201,machamp-gmax
65,0,special-attack,https://pokeapi.co/api/v2/stat/4/,10201,machamp-gmax
