is_default,pokemon_name,pokemon_url,id,name,is_baby,is_legendary,is_mythical,forms_switchable,has_gender_differences,gen,gen_url,BST
False,marowak-totem,https://pokeapi.co/api/v2/pokemon/10149/,105,marowak,False,False,False,False,False,,,425
True,hitmonlee,https://pokeapi.co/api/v2/pokemon/106/,106,hitmonlee,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,455
True,hitmonchan,https://pokeapi.co/api/v2/pokemon/107/,107,hitmonchan,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,455
True,weezing,https://pokeapi.co/api/v2/pokemon/110/,110,weezing,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,490
False,weezing-galar,https://pokeapi.co/api/v2/pokemon/10167/,110,weezing,False,False,False,False,False,,,490
True,rhydon,https://pokeapi.co/api/v2/pokemon/112/,112,rhydon,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,485
True,chansey,https://pokeapi.co/api/v2/pokemon/113/,113,chansey,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,450
True,seadra,https://pokeapi.co/api/v2/pokemon/117/,117,seadra,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,440
True,seaking,https://pokeapi.co/api/v2/pokemon/119/,119,seaking,False,False,False,False,True,generation-i,https://pokeapi.co/api/v2/generation/1/,450
True,starmie,https://pokeapi.co/api/v2/pokemon/121/,121,starmie,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,520
False,starmie-mega,https://pokeapi.co/api/v2/pokemon/10280/,121,starmie,False,False,False,False,False,,,620
True,mr-mime,https://pokeapi.co/api/v2/pokemon/122/,122,mr-mime,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,460
False,mr-mime-galar,https://pokeapi.co/api/v2/pokemon/10168/,122,mr-mime,False,False,False,False,False,,,460
True,jynx,https://pokeapi.co/api/v2/pokemon/124/,124,jynx,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,455
True,electabuzz,https://pokeapi.co/api/v2/pokemon/125/,125,electabuzz,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,490
True,magmar,https://pokeapi.co/api/v2/pokemon/126/,126,magmar,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,495
True,gyarados,https://pokeapi.co/api/v2/pokemon/130/,130,gyarados,False,False,False,True,True,generation-i,https://pokeapi.co/api/v2/generation/1/,540
False,gyarados-mega,https://pokeapi.co/api/v2/pokemon/10041/,130,gyarados,False,False,False,True,True,,,640
True,vaporeon,https://pokeapi.co/api/v2/pokemon/134/,134,vaporeon,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,525
True,jolteon,https://pokeapi.co/api/v2/pokemon/135/,135,jolteon,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,525
True,flareon,https://pokeapi.co/api/v2/pokemon/136/,136,flareon,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,525
True,omastar,https://pokeapi.co/api/v2/pokemon/139/,139,omastar,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,495
True,kabutops,https://pokeapi.co/api/v2/pokemon/141/,141,kabutops,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,495
True,snorlax,https://pokeapi.co/api/v2/pokemon/143/,143,snorlax,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,540
False,snorlax-gmax,https://pokeapi.co/api/v2/pokemon/10206/,143,snorlax,False,False,False,False,False,,,540
True,dragonair,https://pokeapi.co/api/v2/pokemon/148/,148,dragonair,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,420
True,dragonite,https://pokeapi.co/api/v2/pokemon/149/,149,dragonite,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,600
False,dragonite-mega,https://pokeapi.co/api/v2/pokemon/10281/,149,dragonite,False,False,False,False,False,,,700
True,mew,https://pokeapi.co/api/v2/pokemon/151/,151,mew,False,False,True,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,600
True,ivysaur,https://pokeapi.co/api/v2/pokemon/2/,2,ivysaur,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,405
True,golem,https://pokeapi.co/api/v2/pokemon/76/,76,golem,False,False,False,False,False,generation-i,https://pokeapi.co/api/v2/generation/1/,495
False,golem-alola,https://pokeapi.co/api/v2/pokemon/10111/,76,golem,False,False,False,False,False,,,495
True,sudowoodo,https://pokeapi.co/api/v2/pokemon/185/,185,sudowoodo,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,410
True,chikorita,https://pokeapi.co/api/v2/pokemon/152/,152,chikorita,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,318
True,xatu,https://pokeapi.co/api/v2/pokemon/178/,178,xatu,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,470
True,flaaffy,https://pokeapi.co/api/v2/pokemon/180/,180,flaaffy,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,365
True,cyndaquil,https://pokeapi.co/api/v2/pokemon/155/,155,cyndaquil,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,309
True,ampharos,https://pokeapi.co/api/v2/pokemon/181/,181,ampharos,False,False,False,True,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,510
False,ampharos-mega,https://pokeapi.co/api/v2/pokemon/10045/,181,ampharos,False,False,False,True,False,,,610
True,bellossom,https://pokeapi.co/api/v2/pokemon/182/,182,bellossom,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,490
True,totodile,https://pokeapi.co/api/v2/pokemon/158/,158,totodile,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,314
True,marill,https://pokeapi.co/api/v2/pokemon/183/,183,marill,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,250
True,azumarill,https://pokeapi.co/api/v2/pokemon/184/,184,azumarill,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,420
True,sentret,https://pokeapi.co/api/v2/pokemon/161/,161,sentret,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,215
True,espeon,https://pokeapi.co/api/v2/pokemon/196/,196,espeon,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,525
True,hoothoot,https://pokeapi.co/api/v2/pokemon/163/,163,hoothoot,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,262
True,umbreon,https://pokeapi.co/api/v2/pokemon/197/,197,umbreon,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,525
True,ledyba,https://pokeapi.co/api/v2/pokemon/165/,165,ledyba,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,265
True,slowking,https://pokeapi.co/api/v2/pokemon/199/,199,slowking,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,490
False,slowking-galar,https://pokeapi.co/api/v2/pokemon/10172/,199,slowking,False,False,False,False,False,,,490
True,spinarak,https://pokeapi.co/api/v2/pokemon/167/,167,spinarak,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,250
True,wobbuffet,https://pokeapi.co/api/v2/pokemon/202/,202,wobbuffet,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,405
True,forretress,https://pokeapi.co/api/v2/pokemon/205/,205,forretress,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,465
True,chinchou,https://pokeapi.co/api/v2/pokemon/170/,170,chinchou,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,330
True,steelix,https://pokeapi.co/api/v2/pokemon/208/,208,steelix,False,False,False,True,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,510
False,steelix-mega,https://pokeapi.co/api/v2/pokemon/10072/,208,steelix,False,False,False,True,True,,,610
True,pichu,https://pokeapi.co/api/v2/pokemon/172/,172,pichu,True,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,205
True,cleffa,https://pokeapi.co/api/v2/pokemon/173/,173,cleffa,True,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,218
True,igglybuff,https://pokeapi.co/api/v2/pokemon/174/,174,igglybuff,True,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,210
True,togepi,https://pokeapi.co/api/v2/pokemon/175/,175,togepi,True,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,245
True,natu,https://pokeapi.co/api/v2/pokemon/177/,177,natu,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,320
True,mareep,https://pokeapi.co/api/v2/pokemon/179/,179,mareep,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,280
True,hoppip,https://pokeapi.co/api/v2/pokemon/187/,187,hoppip,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,250
True,aipom,https://pokeapi.co/api/v2/pokemon/190/,190,aipom,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,360
True,sunkern,https://pokeapi.co/api/v2/pokemon/191/,191,sunkern,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,180
True,yanma,https://pokeapi.co/api/v2/pokemon/193/,193,yanma,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,390
True,wooper,https://pokeapi.co/api/v2/pokemon/194/,194,wooper,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,210
False,wooper-paldea,https://pokeapi.co/api/v2/pokemon/10253/,194,wooper,False,False,False,False,True,,,210
True,murkrow,https://pokeapi.co/api/v2/pokemon/198/,198,murkrow,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,405
True,misdreavus,https://pokeapi.co/api/v2/pokemon/200/,200,misdreavus,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,435
True,unown,https://pokeapi.co/api/v2/pokemon/201/,201,unown,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,336
True,girafarig,https://pokeapi.co/api/v2/pokemon/203/,203,girafarig,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,455
True,pineco,https://pokeapi.co/api/v2/pokemon/204/,204,pineco,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,290
True,dunsparce,https://pokeapi.co/api/v2/pokemon/206/,206,dunsparce,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,415
True,gligar,https://pokeapi.co/api/v2/pokemon/207/,207,gligar,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,430
True,snubbull,https://pokeapi.co/api/v2/pokemon/209/,209,snubbull,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,300
True,qwilfish,https://pokeapi.co/api/v2/pokemon/211/,211,qwilfish,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,440
False,qwilfish-hisui,https://pokeapi.co/api/v2/pokemon/10234/,211,qwilfish,False,False,False,False,False,,,440
True,shuckle,https://pokeapi.co/api/v2/pokemon/213/,213,shuckle,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,505
True,heracross,https://pokeapi.co/api/v2/pokemon/214/,214,heracross,False,False,False,True,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,500
False,heracross-mega,https://pokeapi.co/api/v2/pokemon/10047/,214,heracross,False,False,False,True,True,,,600
True,sneasel,https://pokeapi.co/api/v2/pokemon/215/,215,sneasel,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,430
False,sneasel-hisui,https://pokeapi.co/api/v2/pokemon/10235/,215,sneasel,False,False,False,False,True,,,430
True,teddiursa,https://pokeapi.co/api/v2/pokemon/216/,216,teddiursa,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,330
True,slugma,https://pokeapi.co/api/v2/pokemon/218/,218,slugma,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,250
True,swinub,https://pokeapi.co/api/v2/pokemon/220/,220,swinub,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,250
True,corsola,https://pokeapi.co/api/v2/pokemon/222/,222,corsola,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,410
False,corsola-galar,https://pokeapi.co/api/v2/pokemon/10173/,222,corsola,False,False,False,False,False,,,410
True,remoraid,https://pokeapi.co/api/v2/pokemon/223/,223,remoraid,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,300
True,delibird,https://pokeapi.co/api/v2/pokemon/225/,225,delibird,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,330
True,meganium,https://pokeapi.co/api/v2/pokemon/154/,154,meganium,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,525
False,meganium-mega,https://pokeapi.co/api/v2/pokemon/10282/,154,meganium,False,False,False,False,True,,,625
True,quilava,https://pokeapi.co/api/v2/pokemon/156/,156,quilava,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,405
True,typhlosion,https://pokeapi.co/api/v2/pokemon/157/,157,typhlosion,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,534
False,typhlosion-hisui,https://pokeapi.co/api/v2/pokemon/10233/,157,typhlosion,False,False,False,False,False,,,534
True,croconaw,https://pokeapi.co/api/v2/pokemon/159/,159,croconaw,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,405
True,feraligatr,https://pokeapi.co/api/v2/pokemon/160/,160,feraligatr,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,530
False,feraligatr-mega,https://pokeapi.co/api/v2/pokemon/10283/,160,feraligatr,False,False,False,False,False,,,630
True,furret,https://pokeapi.co/api/v2/pokemon/162/,162,furret,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,415
True,noctowl,https://pokeapi.co/api/v2/pokemon/164/,164,noctowl,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,452
True,ledian,https://pokeapi.co/api/v2/pokemon/166/,166,ledian,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,390
True,ariados,https://pokeapi.co/api/v2/pokemon/168/,168,ariados,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,400
True,lanturn,https://pokeapi.co/api/v2/pokemon/171/,171,lanturn,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,460
True,togetic,https://pokeapi.co/api/v2/pokemon/176/,176,togetic,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,405
True,granbull,https://pokeapi.co/api/v2/pokemon/210/,210,granbull,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,450
True,scizor,https://pokeapi.co/api/v2/pokemon/212/,212,scizor,False,False,False,True,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,500
False,scizor-mega,https://pokeapi.co/api/v2/pokemon/10046/,212,scizor,False,False,False,True,True,,,600
True,ursaring,https://pokeapi.co/api/v2/pokemon/217/,217,ursaring,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,500
True,magcargo,https://pokeapi.co/api/v2/pokemon/219/,219,magcargo,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,430
True,piloswine,https://pokeapi.co/api/v2/pokemon/221/,221,piloswine,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,450
True,octillery,https://pokeapi.co/api/v2/pokemon/224/,224,octillery,False,False,False,False,True,generation-ii,https://pokeapi.co/api/v2/generation/2/,480
True,skarmory,https://pokeapi.co/api/v2/pokemon/227/,227,skarmory,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,465
False,skarmory-mega,https://pokeapi.co/api/v2/pokemon/10284/,227,skarmory,False,False,False,False,False,,,565
True,houndour,https://pokeapi.co/api/v2/pokemon/228/,228,houndour,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,330
True,phanpy,https://pokeapi.co/api/v2/pokemon/231/,231,phanpy,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,330
True,stantler,https://pokeapi.co/api/v2/pokemon/234/,234,stantler,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,465
True,smeargle,https://pokeapi.co/api/v2/pokemon/235/,235,smeargle,False,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,250
True,tyrogue,https://pokeapi.co/api/v2/pokemon/236/,236,tyrogue,True,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,210
True,smoochum,https://pokeapi.co/api/v2/pokemon/238/,238,smoochum,True,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,305
True,elekid,https://pokeapi.co/api/v2/pokemon/239/,239,elekid,True,False,False,False,False,generation-ii,https://pokeapi.co/api/v2/generation/2/,360
